,income_groups,age,gender,year,population
97715,upper_middle_income,26.0,2.0,1968.0,9094365.0
97717,upper_middle_income,26.0,2.0,1970.0,8845612.0
97718,upper_middle_income,26.0,2.0,1971.0,9267702.0
97719,upper_middle_income,26.0,2.0,1972.0,10009085.0
97721,upper_middle_income,26.0,2.0,1974.0,11429080.0
97723,upper_middle_income,26.0,2.0,1976.0,13193746.0
97724,upper_middle_income,26.0,2.0,1977.0,13866232.0
97725,upper_middle_income,26.0,2.0,1978.0,14679321.0
97726,upper_middle_income,26.0,2.0,1979.0,15263864.0
97727,upper_middle_income,26.0,2.0,1980.0,15512993.0
97729,upper_middle_income,26.0,2.0,1982.0,16027519.0
97730,upper_middle_income,26.0,2.0,1983.0,16360963.0
97731,upper_middle_income,26.0,2.0,1984.0,16328198.0
97732,upper_middle_income,26.0,2.0,1985.0,15072457.0
97733,upper_middle_income,26.0,2.0,1986.0,14384194.0
97735,upper_middle_income,26.0,2.0,1988.0,16309546.0
97749,upper_middle_income,26.0,2.0,2002.0,18894483.0
97750,upper_middle_income,26.0,2.0,2003.0,18497614.0
97751,upper_middle_income,26.0,2.0,2004.0,18337414.0
97752,upper_middle_income,26.0,2.0,2005.0,18738316.0
97753,upper_middle_income,26.0,2.0,2006.0,19269226.0
97766,upper_middle_income,26.0,2.0,2019.0,19003321.0
97770,upper_middle_income,26.0,2.0,2023.0,17460893.0
97848,upper_middle_income,27.0,1.0,1950.0,7142589.0
97849,upper_middle_income,27.0,1.0,1951.0,7530981.0
97853,upper_middle_income,27.0,1.0,1955.0,8684128.0
97854,upper_middle_income,27.0,1.0,1956.0,8828012.0
97855,upper_middle_income,27.0,1.0,1957.0,8927933.0
97856,upper_middle_income,27.0,1.0,1958.0,8963500.0
97857,upper_middle_income,27.0,1.0,1959.0,8935743.0
97858,upper_middle_income,27.0,1.0,1960.0,9154508.0
97860,upper_middle_income,27.0,1.0,1962.0,9375331.0
97861,upper_middle_income,27.0,1.0,1963.0,9626088.0
97862,upper_middle_income,27.0,1.0,1964.0,9862577.0
97863,upper_middle_income,27.0,1.0,1965.0,9994408.0
97864,upper_middle_income,27.0,1.0,1966.0,9882974.0
97865,upper_middle_income,27.0,1.0,1967.0,9809720.0
97866,upper_middle_income,27.0,1.0,1968.0,9888704.0
97868,upper_middle_income,27.0,1.0,1970.0,9300773.0
97869,upper_middle_income,27.0,1.0,1971.0,9379089.0
97870,upper_middle_income,27.0,1.0,1972.0,9763485.0
97871,upper_middle_income,27.0,1.0,1973.0,10499671.0
97872,upper_middle_income,27.0,1.0,1974.0,11349695.0
97873,upper_middle_income,27.0,1.0,1975.0,11999690.0
97874,upper_middle_income,27.0,1.0,1976.0,12679836.0
97875,upper_middle_income,27.0,1.0,1977.0,13554754.0
97876,upper_middle_income,27.0,1.0,1978.0,14173495.0
97879,upper_middle_income,27.0,1.0,1981.0,15886872.0
97880,upper_middle_income,27.0,1.0,1982.0,16487323.0
97881,upper_middle_income,27.0,1.0,1983.0,16477230.0
97883,upper_middle_income,27.0,1.0,1985.0,16818070.0
97885,upper_middle_income,27.0,1.0,1987.0,14756512.0
97886,upper_middle_income,27.0,1.0,1988.0,14622442.0
97887,upper_middle_income,27.0,1.0,1989.0,16767934.0
97901,upper_middle_income,27.0,1.0,2003.0,19281435.0
97902,upper_middle_income,27.0,1.0,2004.0,18896869.0
97903,upper_middle_income,27.0,1.0,2005.0,18754233.0
97904,upper_middle_income,27.0,1.0,2006.0,19215630.0
97920,upper_middle_income,27.0,1.0,2022.0,19573490.0
97921,upper_middle_income,27.0,1.0,2023.0,19241636.0
97999,upper_middle_income,27.0,2.0,1950.0,7253705.0
98000,upper_middle_income,27.0,2.0,1951.0,7633610.0
98001,upper_middle_income,27.0,2.0,1952.0,7863227.0
98003,upper_middle_income,27.0,2.0,1954.0,8022275.0
98005,upper_middle_income,27.0,2.0,1956.0,8494002.0
98008,upper_middle_income,27.0,2.0,1959.0,8467593.0
98009,upper_middle_income,27.0,2.0,1960.0,8664160.0
98010,upper_middle_income,27.0,2.0,1961.0,8740026.0
98011,upper_middle_income,27.0,2.0,1962.0,8887748.0
98012,upper_middle_income,27.0,2.0,1963.0,9080907.0
98013,upper_middle_income,27.0,2.0,1964.0,9193210.0
98014,upper_middle_income,27.0,2.0,1965.0,9258243.0
98015,upper_middle_income,27.0,2.0,1966.0,9193296.0
98016,upper_middle_income,27.0,2.0,1967.0,9158157.0
98018,upper_middle_income,27.0,2.0,1969.0,9064953.0
98019,upper_middle_income,27.0,2.0,1970.0,8740676.0
98020,upper_middle_income,27.0,2.0,1971.0,8816617.0
98021,upper_middle_income,27.0,2.0,1972.0,9232643.0
98022,upper_middle_income,27.0,2.0,1973.0,9973275.0
98023,upper_middle_income,27.0,2.0,1974.0,10740049.0
98024,upper_middle_income,27.0,2.0,1975.0,11393183.0
98027,upper_middle_income,27.0,2.0,1978.0,13835722.0
98030,upper_middle_income,27.0,2.0,1981.0,15487659.0
98031,upper_middle_income,27.0,2.0,1982.0,16035698.0
98032,upper_middle_income,27.0,2.0,1983.0,16005656.0
98033,upper_middle_income,27.0,2.0,1984.0,16339804.0
98036,upper_middle_income,27.0,2.0,1987.0,14369705.0
98038,upper_middle_income,27.0,2.0,1989.0,16282435.0
98043,upper_middle_income,27.0,2.0,1994.0,19568904.0
98051,upper_middle_income,27.0,2.0,2002.0,19412263.0
98052,upper_middle_income,27.0,2.0,2003.0,18848557.0
98053,upper_middle_income,27.0,2.0,2004.0,18456417.0
98055,upper_middle_income,27.0,2.0,2006.0,18695058.0
98056,upper_middle_income,27.0,2.0,2007.0,19212335.0
98072,upper_middle_income,27.0,2.0,2023.0,17820689.0
98153,upper_middle_income,28.0,1.0,1953.0,7799367.0
98154,upper_middle_income,28.0,1.0,1954.0,7977880.0
98157,upper_middle_income,28.0,1.0,1957.0,8775771.0
98158,upper_middle_income,28.0,1.0,1958.0,8875087.0
98159,upper_middle_income,28.0,1.0,1959.0,8906154.0
98160,upper_middle_income,28.0,1.0,1960.0,8869546.0
98162,upper_middle_income,28.0,1.0,1962.0,9190028.0
98164,upper_middle_income,28.0,1.0,1964.0,9565521.0
98165,upper_middle_income,28.0,1.0,1965.0,9802949.0
98168,upper_middle_income,28.0,1.0,1968.0,9775318.0
98169,upper_middle_income,28.0,1.0,1969.0,9842992.0
98171,upper_middle_income,28.0,1.0,1971.0,9255746.0
98172,upper_middle_income,28.0,1.0,1972.0,9341092.0
98173,upper_middle_income,28.0,1.0,1973.0,9724708.0
98174,upper_middle_income,28.0,1.0,1974.0,10459021.0
98175,upper_middle_income,28.0,1.0,1975.0,11309058.0
98176,upper_middle_income,28.0,1.0,1976.0,11955429.0
98178,upper_middle_income,28.0,1.0,1978.0,13505759.0
98179,upper_middle_income,28.0,1.0,1979.0,14119951.0
98180,upper_middle_income,28.0,1.0,1980.0,14955899.0
98181,upper_middle_income,28.0,1.0,1981.0,15564034.0
98183,upper_middle_income,28.0,1.0,1983.0,16436762.0
98185,upper_middle_income,28.0,1.0,1985.0,16798373.0
98186,upper_middle_income,28.0,1.0,1986.0,16771354.0
98187,upper_middle_income,28.0,1.0,1987.0,15452781.0
98188,upper_middle_income,28.0,1.0,1988.0,14700624.0
98190,upper_middle_income,28.0,1.0,1990.0,16722311.0
98204,upper_middle_income,28.0,1.0,2004.0,19234739.0
98205,upper_middle_income,28.0,1.0,2005.0,18850865.0
98206,upper_middle_income,28.0,1.0,2006.0,18704391.0
98223,upper_middle_income,28.0,1.0,2023.0,19539996.0
98301,upper_middle_income,28.0,2.0,1950.0,6899641.0
98303,upper_middle_income,28.0,2.0,1952.0,7595261.0
98305,upper_middle_income,28.0,2.0,1954.0,7889855.0
98306,upper_middle_income,28.0,2.0,1955.0,7983930.0
98308,upper_middle_income,28.0,2.0,1957.0,8454743.0
98309,upper_middle_income,28.0,2.0,1958.0,8470398.0
98311,upper_middle_income,28.0,2.0,1960.0,8418471.0
98313,upper_middle_income,28.0,2.0,1962.0,8696266.0
98314,upper_middle_income,28.0,2.0,1963.0,8851378.0
98316,upper_middle_income,28.0,2.0,1965.0,9147465.0
98317,upper_middle_income,28.0,2.0,1966.0,9223675.0
98318,upper_middle_income,28.0,2.0,1967.0,9174226.0
98319,upper_middle_income,28.0,2.0,1968.0,9140856.0
98322,upper_middle_income,28.0,2.0,1971.0,8702873.0
98324,upper_middle_income,28.0,2.0,1973.0,9199163.0
98325,upper_middle_income,28.0,2.0,1974.0,9939232.0
98326,upper_middle_income,28.0,2.0,1975.0,10707078.0
98327,upper_middle_income,28.0,2.0,1976.0,11360577.0
98328,upper_middle_income,28.0,2.0,1977.0,12146271.0
98329,upper_middle_income,28.0,2.0,1978.0,13131278.0
98330,upper_middle_income,28.0,2.0,1979.0,13800583.0
98333,upper_middle_income,28.0,2.0,1982.0,15461589.0
98338,upper_middle_income,28.0,2.0,1987.0,15033008.0
98346,upper_middle_income,28.0,2.0,1995.0,19536253.0
98354,upper_middle_income,28.0,2.0,2003.0,19369945.0
98355,upper_middle_income,28.0,2.0,2004.0,18814665.0
98357,upper_middle_income,28.0,2.0,2006.0,18259224.0
98358,upper_middle_income,28.0,2.0,2007.0,18641087.0
98359,upper_middle_income,28.0,2.0,2008.0,19160865.0
98360,upper_middle_income,28.0,2.0,2009.0,19574950.0
98373,upper_middle_income,28.0,2.0,2022.0,18488245.0
98374,upper_middle_income,28.0,2.0,2023.0,18156180.0
98452,upper_middle_income,29.0,1.0,1950.0,6697233.0
98453,upper_middle_income,29.0,1.0,1951.0,6809066.0
98454,upper_middle_income,29.0,1.0,1952.0,7051315.0
98455,upper_middle_income,29.0,1.0,1953.0,7435365.0
98456,upper_middle_income,29.0,1.0,1954.0,7749264.0
98457,upper_middle_income,29.0,1.0,1955.0,7926902.0
98458,upper_middle_income,29.0,1.0,1956.0,8178671.0
98462,upper_middle_income,29.0,1.0,1960.0,8837507.0
98463,upper_middle_income,29.0,1.0,1961.0,8803668.0
98464,upper_middle_income,29.0,1.0,1962.0,9027202.0
98465,upper_middle_income,29.0,1.0,1963.0,9138804.0
98467,upper_middle_income,29.0,1.0,1965.0,9505368.0
98468,upper_middle_income,29.0,1.0,1966.0,9753125.0
98469,upper_middle_income,29.0,1.0,1967.0,9904797.0
98470,upper_middle_income,29.0,1.0,1968.0,9808583.0
98471,upper_middle_income,29.0,1.0,1969.0,9729032.0
98473,upper_middle_income,29.0,1.0,1971.0,9551624.0
98474,upper_middle_income,29.0,1.0,1972.0,9215655.0
98476,upper_middle_income,29.0,1.0,1974.0,9687473.0
98477,upper_middle_income,29.0,1.0,1975.0,10418480.0
98478,upper_middle_income,29.0,1.0,1976.0,11265356.0
98479,upper_middle_income,29.0,1.0,1977.0,11909775.0
98480,upper_middle_income,29.0,1.0,1978.0,12584035.0
98482,upper_middle_income,29.0,1.0,1980.0,14067282.0
98484,upper_middle_income,29.0,1.0,1982.0,15538678.0
98487,upper_middle_income,29.0,1.0,1985.0,16389150.0
98488,upper_middle_income,29.0,1.0,1986.0,16752896.0
98491,upper_middle_income,29.0,1.0,1989.0,14646780.0
98493,upper_middle_income,29.0,1.0,1991.0,16674051.0
98507,upper_middle_income,29.0,1.0,2005.0,19193485.0
98508,upper_middle_income,29.0,1.0,2006.0,18802407.0
98509,upper_middle_income,29.0,1.0,2007.0,18637629.0
98510,upper_middle_income,29.0,1.0,2008.0,19080179.0
98603,upper_middle_income,29.0,2.0,1950.0,6715695.0
98605,upper_middle_income,29.0,2.0,1952.0,7179391.0
98606,upper_middle_income,29.0,2.0,1953.0,7556510.0
98608,upper_middle_income,29.0,2.0,1955.0,7851422.0
98610,upper_middle_income,29.0,2.0,1957.0,8277578.0
98611,upper_middle_income,29.0,2.0,1958.0,8414793.0
98612,upper_middle_income,29.0,2.0,1959.0,8424921.0
98614,upper_middle_income,29.0,2.0,1961.0,8369798.0
98616,upper_middle_income,29.0,2.0,1963.0,8657134.0
98618,upper_middle_income,29.0,2.0,1965.0,8984431.0
98619,upper_middle_income,29.0,2.0,1966.0,9111366.0
98620,upper_middle_income,29.0,2.0,1967.0,9200241.0
98621,upper_middle_income,29.0,2.0,1968.0,9154623.0
98624,upper_middle_income,29.0,2.0,1971.0,8989574.0
98625,upper_middle_income,29.0,2.0,1972.0,8668149.0
98626,upper_middle_income,29.0,2.0,1973.0,8750309.0
98627,upper_middle_income,29.0,2.0,1974.0,9167287.0
98629,upper_middle_income,29.0,2.0,1976.0,10675890.0
98632,upper_middle_income,29.0,2.0,1979.0,13094920.0
98633,upper_middle_income,29.0,2.0,1980.0,13762946.0
98636,upper_middle_income,29.0,2.0,1983.0,15439680.0
98637,upper_middle_income,29.0,2.0,1984.0,15986245.0
98639,upper_middle_income,29.0,2.0,1986.0,16291504.0
98641,upper_middle_income,29.0,2.0,1988.0,15007293.0
98642,upper_middle_income,29.0,2.0,1989.0,14324102.0
98644,upper_middle_income,29.0,2.0,1991.0,16228900.0
98649,upper_middle_income,29.0,2.0,1996.0,19507230.0
98657,upper_middle_income,29.0,2.0,2004.0,19339579.0
98658,upper_middle_income,29.0,2.0,2005.0,18786910.0
98659,upper_middle_income,29.0,2.0,2006.0,18384052.0
98661,upper_middle_income,29.0,2.0,2008.0,18591021.0
98662,upper_middle_income,29.0,2.0,2009.0,19122412.0
98663,upper_middle_income,29.0,2.0,2010.0,19535323.0
98675,upper_middle_income,29.0,2.0,2022.0,18931389.0
98754,upper_middle_income,3.0,1.0,1950.0,12796643.0
98757,upper_middle_income,3.0,1.0,1953.0,15181748.0
98758,upper_middle_income,3.0,1.0,1954.0,15845827.0
98759,upper_middle_income,3.0,1.0,1955.0,16765888.0
98761,upper_middle_income,3.0,1.0,1957.0,17676149.0
98762,upper_middle_income,3.0,1.0,1958.0,18288037.0
98763,upper_middle_income,3.0,1.0,1959.0,18196887.0
98765,upper_middle_income,3.0,1.0,1961.0,18212062.0
98766,upper_middle_income,3.0,1.0,1962.0,16686648.0
98768,upper_middle_income,3.0,1.0,1964.0,15669367.0
98805,upper_middle_income,3.0,1.0,2001.0,18931836.0
98806,upper_middle_income,3.0,1.0,2002.0,18700207.0
98807,upper_middle_income,3.0,1.0,2003.0,18804149.0
98808,upper_middle_income,3.0,1.0,2004.0,18749117.0
98810,upper_middle_income,3.0,1.0,2006.0,18409871.0
98812,upper_middle_income,3.0,1.0,2008.0,18641084.0
98813,upper_middle_income,3.0,1.0,2009.0,18806982.0
98815,upper_middle_income,3.0,1.0,2011.0,19418786.0
98825,upper_middle_income,3.0,1.0,2021.0,19008098.0
98827,upper_middle_income,3.0,1.0,2023.0,16643453.0
98906,upper_middle_income,3.0,2.0,1951.0,12708508.0
98907,upper_middle_income,3.0,2.0,1952.0,13540777.0
98908,upper_middle_income,3.0,2.0,1953.0,14550388.0
98910,upper_middle_income,3.0,2.0,1955.0,16134595.0
98911,upper_middle_income,3.0,2.0,1956.0,16748780.0
98912,upper_middle_income,3.0,2.0,1957.0,16991799.0
98913,upper_middle_income,3.0,2.0,1958.0,17571852.0
98914,upper_middle_income,3.0,2.0,1959.0,17476147.0
98915,upper_middle_income,3.0,2.0,1960.0,17674768.0
98916,upper_middle_income,3.0,2.0,1961.0,17452275.0
98919,upper_middle_income,3.0,2.0,1964.0,15053796.0
98920,upper_middle_income,3.0,2.0,1965.0,17196282.0
98935,upper_middle_income,3.0,2.0,1980.0,19262075.0
98936,upper_middle_income,3.0,2.0,1981.0,19048666.0
98937,upper_middle_income,3.0,2.0,1982.0,19435213.0
98951,upper_middle_income,3.0,2.0,1996.0,19346868.0
98952,upper_middle_income,3.0,2.0,1997.0,18834043.0
98953,upper_middle_income,3.0,2.0,1998.0,18445889.0
98955,upper_middle_income,3.0,2.0,2000.0,17617984.0
98957,upper_middle_income,3.0,2.0,2002.0,17059120.0
98958,upper_middle_income,3.0,2.0,2003.0,17114579.0
98959,upper_middle_income,3.0,2.0,2004.0,17038826.0
98960,upper_middle_income,3.0,2.0,2005.0,16771256.0
98962,upper_middle_income,3.0,2.0,2007.0,16764695.0
98963,upper_middle_income,3.0,2.0,2008.0,16902185.0
98964,upper_middle_income,3.0,2.0,2009.0,17046126.0
98967,upper_middle_income,3.0,2.0,2012.0,17891319.0
98968,upper_middle_income,3.0,2.0,2013.0,18003386.0
98969,upper_middle_income,3.0,2.0,2014.0,18069022.0
98971,upper_middle_income,3.0,2.0,2016.0,18744776.0
98972,upper_middle_income,3.0,2.0,2017.0,18714408.0
98974,upper_middle_income,3.0,2.0,2019.0,18372398.0
98975,upper_middle_income,3.0,2.0,2020.0,18393531.0
98976,upper_middle_income,3.0,2.0,2021.0,17534347.0
98977,upper_middle_income,3.0,2.0,2022.0,16472984.0
98978,upper_middle_income,3.0,2.0,2023.0,15463576.0
99057,upper_middle_income,30.0,1.0,1951.0,6652069.0
99058,upper_middle_income,30.0,1.0,1952.0,6764345.0
99059,upper_middle_income,30.0,1.0,1953.0,7005754.0
99060,upper_middle_income,30.0,1.0,1954.0,7387422.0
99061,upper_middle_income,30.0,1.0,1955.0,7699201.0
99063,upper_middle_income,30.0,1.0,1957.0,8127807.0
99064,upper_middle_income,30.0,1.0,1958.0,8527037.0
99065,upper_middle_income,30.0,1.0,1959.0,8667340.0
99066,upper_middle_income,30.0,1.0,1960.0,8747547.0
99067,upper_middle_income,30.0,1.0,1961.0,8768347.0
99068,upper_middle_income,30.0,1.0,1962.0,8748366.0
99071,upper_middle_income,30.0,1.0,1965.0,9210060.0
99072,upper_middle_income,30.0,1.0,1966.0,9454871.0
99073,upper_middle_income,30.0,1.0,1967.0,9713110.0
99074,upper_middle_income,30.0,1.0,1968.0,9864500.0
99075,upper_middle_income,30.0,1.0,1969.0,9759523.0
99076,upper_middle_income,30.0,1.0,1970.0,9683641.0
99077,upper_middle_income,30.0,1.0,1971.0,9741087.0
99079,upper_middle_income,30.0,1.0,1973.0,9176218.0
99080,upper_middle_income,30.0,1.0,1974.0,9267752.0
99081,upper_middle_income,30.0,1.0,1975.0,9650789.0
99082,upper_middle_income,30.0,1.0,1976.0,10377792.0
99083,upper_middle_income,30.0,1.0,1977.0,11221862.0
99086,upper_middle_income,30.0,1.0,1980.0,13398959.0
99088,upper_middle_income,30.0,1.0,1982.0,14891443.0
99089,upper_middle_income,30.0,1.0,1983.0,15491993.0
99090,upper_middle_income,30.0,1.0,1984.0,15758490.0
99091,upper_middle_income,30.0,1.0,1985.0,16346778.0
99092,upper_middle_income,30.0,1.0,1986.0,16341233.0
99093,upper_middle_income,30.0,1.0,1987.0,16701387.0
99094,upper_middle_income,30.0,1.0,1988.0,16661399.0
99095,upper_middle_income,30.0,1.0,1989.0,15340419.0
99096,upper_middle_income,30.0,1.0,1990.0,14609922.0
99097,upper_middle_income,30.0,1.0,1991.0,14490791.0
99098,upper_middle_income,30.0,1.0,1992.0,16600356.0
99112,upper_middle_income,30.0,1.0,2006.0,19148405.0
99113,upper_middle_income,30.0,1.0,2007.0,18737518.0
99114,upper_middle_income,30.0,1.0,2008.0,18572487.0
99115,upper_middle_income,30.0,1.0,2009.0,19026103.0
99209,upper_middle_income,30.0,2.0,1952.0,6825443.0
99210,upper_middle_income,30.0,2.0,1953.0,7141730.0
99211,upper_middle_income,30.0,2.0,1954.0,7517777.0
99212,upper_middle_income,30.0,2.0,1955.0,7745760.0
99213,upper_middle_income,30.0,2.0,1956.0,7812909.0
99214,upper_middle_income,30.0,2.0,1957.0,7906927.0
99215,upper_middle_income,30.0,2.0,1958.0,8237583.0
99216,upper_middle_income,30.0,2.0,1959.0,8374439.0
99217,upper_middle_income,30.0,2.0,1960.0,8376133.0
99218,upper_middle_income,30.0,2.0,1961.0,8343584.0
99219,upper_middle_income,30.0,2.0,1962.0,8328483.0
99220,upper_middle_income,30.0,2.0,1963.0,8530195.0
99221,upper_middle_income,30.0,2.0,1964.0,8608785.0
99222,upper_middle_income,30.0,2.0,1965.0,8759219.0
99223,upper_middle_income,30.0,2.0,1966.0,8945614.0
99225,upper_middle_income,30.0,2.0,1968.0,9176453.0
99226,upper_middle_income,30.0,2.0,1969.0,9123637.0
99227,upper_middle_income,30.0,2.0,1970.0,9084318.0
99228,upper_middle_income,30.0,2.0,1971.0,9144042.0
99231,upper_middle_income,30.0,2.0,1974.0,8719473.0
99232,upper_middle_income,30.0,2.0,1975.0,9138177.0
99233,upper_middle_income,30.0,2.0,1976.0,9877893.0
99234,upper_middle_income,30.0,2.0,1977.0,10644689.0
99235,upper_middle_income,30.0,2.0,1978.0,11297001.0
99237,upper_middle_income,30.0,2.0,1980.0,13057815.0
99239,upper_middle_income,30.0,2.0,1982.0,14576313.0
99240,upper_middle_income,30.0,2.0,1983.0,15166368.0
99241,upper_middle_income,30.0,2.0,1984.0,15416001.0
99242,upper_middle_income,30.0,2.0,1985.0,15961430.0
99243,upper_middle_income,30.0,2.0,1986.0,15931575.0
99244,upper_middle_income,30.0,2.0,1987.0,16259385.0
99245,upper_middle_income,30.0,2.0,1988.0,16220051.0
99246,upper_middle_income,30.0,2.0,1989.0,14975715.0
99247,upper_middle_income,30.0,2.0,1990.0,14303131.0
99254,upper_middle_income,30.0,2.0,1997.0,19475463.0
99262,upper_middle_income,30.0,2.0,2005.0,19314429.0
99264,upper_middle_income,30.0,2.0,2007.0,18333960.0
99265,upper_middle_income,30.0,2.0,2008.0,18158282.0
99266,upper_middle_income,30.0,2.0,2009.0,18554863.0
99267,upper_middle_income,30.0,2.0,2010.0,19086874.0
99280,upper_middle_income,30.0,2.0,2023.0,18914158.0
99358,upper_middle_income,31.0,1.0,1950.0,6222251.0
99359,upper_middle_income,31.0,1.0,1951.0,6413766.0
99360,upper_middle_income,31.0,1.0,1952.0,6606987.0
99361,upper_middle_income,31.0,1.0,1953.0,6719351.0
99362,upper_middle_income,31.0,1.0,1954.0,6960069.0
99365,upper_middle_income,31.0,1.0,1957.0,7826028.0
99366,upper_middle_income,31.0,1.0,1958.0,8076354.0
99367,upper_middle_income,31.0,1.0,1959.0,8465057.0
99368,upper_middle_income,31.0,1.0,1960.0,8598501.0
99369,upper_middle_income,31.0,1.0,1961.0,8680545.0
99370,upper_middle_income,31.0,1.0,1962.0,8710257.0
99372,upper_middle_income,31.0,1.0,1964.0,8916401.0
99374,upper_middle_income,31.0,1.0,1966.0,9160518.0
99379,upper_middle_income,31.0,1.0,1971.0,9621696.0
99380,upper_middle_income,31.0,1.0,1972.0,9698389.0
99381,upper_middle_income,31.0,1.0,1973.0,9469696.0
99382,upper_middle_income,31.0,1.0,1974.0,9137778.0
99383,upper_middle_income,31.0,1.0,1975.0,9231379.0
99386,upper_middle_income,31.0,1.0,1978.0,11178942.0
99387,upper_middle_income,31.0,1.0,1979.0,11813138.0
99388,upper_middle_income,31.0,1.0,1980.0,12478538.0
99389,upper_middle_income,31.0,1.0,1981.0,13366142.0
99390,upper_middle_income,31.0,1.0,1982.0,13997927.0
99391,upper_middle_income,31.0,1.0,1983.0,14849380.0
99392,upper_middle_income,31.0,1.0,1984.0,15451237.0
99393,upper_middle_income,31.0,1.0,1985.0,15714343.0
99394,upper_middle_income,31.0,1.0,1986.0,16298441.0
99395,upper_middle_income,31.0,1.0,1987.0,16288264.0
99396,upper_middle_income,31.0,1.0,1988.0,16645338.0
99397,upper_middle_income,31.0,1.0,1989.0,16606072.0
99398,upper_middle_income,31.0,1.0,1990.0,15299249.0
99400,upper_middle_income,31.0,1.0,1992.0,14424117.0
99401,upper_middle_income,31.0,1.0,1993.0,16530596.0
99415,upper_middle_income,31.0,1.0,2007.0,19087577.0
99418,upper_middle_income,31.0,1.0,2010.0,18973260.0
99509,upper_middle_income,31.0,2.0,1950.0,6317082.0
99511,upper_middle_income,31.0,2.0,1952.0,6640754.0
99512,upper_middle_income,31.0,2.0,1953.0,6787723.0
99513,upper_middle_income,31.0,2.0,1954.0,7104114.0
99514,upper_middle_income,31.0,2.0,1955.0,7479538.0
99515,upper_middle_income,31.0,2.0,1956.0,7706767.0
99516,upper_middle_income,31.0,2.0,1957.0,7774164.0
99518,upper_middle_income,31.0,2.0,1959.0,8189347.0
99520,upper_middle_income,31.0,2.0,1961.0,8327395.0
99522,upper_middle_income,31.0,2.0,1963.0,8291479.0
99523,upper_middle_income,31.0,2.0,1964.0,8482729.0
99524,upper_middle_income,31.0,2.0,1965.0,8560146.0
99527,upper_middle_income,31.0,2.0,1968.0,9059959.0
99529,upper_middle_income,31.0,2.0,1970.0,9075801.0
99530,upper_middle_income,31.0,2.0,1971.0,9037799.0
99531,upper_middle_income,31.0,2.0,1972.0,9109192.0
99532,upper_middle_income,31.0,2.0,1973.0,8921494.0
99536,upper_middle_income,31.0,2.0,1977.0,9847242.0
99537,upper_middle_income,31.0,2.0,1978.0,10613060.0
99538,upper_middle_income,31.0,2.0,1979.0,11258401.0
99539,upper_middle_income,31.0,2.0,1980.0,12038728.0
99540,upper_middle_income,31.0,2.0,1981.0,13035099.0
99541,upper_middle_income,31.0,2.0,1982.0,13722660.0
99542,upper_middle_income,31.0,2.0,1983.0,14554358.0
99543,upper_middle_income,31.0,2.0,1984.0,15144645.0
99544,upper_middle_income,31.0,2.0,1985.0,15391717.0
99545,upper_middle_income,31.0,2.0,1986.0,15933320.0
99546,upper_middle_income,31.0,2.0,1987.0,15897265.0
99547,upper_middle_income,31.0,2.0,1988.0,16223257.0
99548,upper_middle_income,31.0,2.0,1989.0,16186578.0
99549,upper_middle_income,31.0,2.0,1990.0,14952617.0
99550,upper_middle_income,31.0,2.0,1991.0,14282085.0
99551,upper_middle_income,31.0,2.0,1992.0,14143462.0
99552,upper_middle_income,31.0,2.0,1993.0,16131767.0
99557,upper_middle_income,31.0,2.0,1998.0,19439996.0
99565,upper_middle_income,31.0,2.0,2006.0,19286510.0
99566,upper_middle_income,31.0,2.0,2007.0,18711711.0
99568,upper_middle_income,31.0,2.0,2009.0,18125454.0
99569,upper_middle_income,31.0,2.0,2010.0,18520831.0
99570,upper_middle_income,31.0,2.0,2011.0,19046084.0
99571,upper_middle_income,31.0,2.0,2012.0,19465407.0
99660,upper_middle_income,32.0,1.0,1950.0,6052499.0
99661,upper_middle_income,32.0,1.0,1951.0,6177649.0
99663,upper_middle_income,32.0,1.0,1953.0,6561676.0
99664,upper_middle_income,32.0,1.0,1954.0,6674330.0
99665,upper_middle_income,32.0,1.0,1955.0,6914373.0
99668,upper_middle_income,32.0,1.0,1958.0,7775379.0
99669,upper_middle_income,32.0,1.0,1959.0,8022297.0
99670,upper_middle_income,32.0,1.0,1960.0,8395840.0
99671,upper_middle_income,32.0,1.0,1961.0,8529216.0
99672,upper_middle_income,32.0,1.0,1962.0,8624865.0
99674,upper_middle_income,32.0,1.0,1964.0,8643566.0
99676,upper_middle_income,32.0,1.0,1966.0,8968235.0
99678,upper_middle_income,32.0,1.0,1968.0,9370548.0
99681,upper_middle_income,32.0,1.0,1971.0,9651160.0
99682,upper_middle_income,32.0,1.0,1972.0,9579407.0
99685,upper_middle_income,32.0,1.0,1975.0,9100249.0
99686,upper_middle_income,32.0,1.0,1976.0,9193687.0
99687,upper_middle_income,32.0,1.0,1977.0,9575027.0
99688,upper_middle_income,32.0,1.0,1978.0,10296110.0
99689,upper_middle_income,32.0,1.0,1979.0,11124543.0
99692,upper_middle_income,32.0,1.0,1982.0,13338868.0
99693,upper_middle_income,32.0,1.0,1983.0,13957093.0
99694,upper_middle_income,32.0,1.0,1984.0,14809150.0
99695,upper_middle_income,32.0,1.0,1985.0,15409560.0
99696,upper_middle_income,32.0,1.0,1986.0,15669285.0
99697,upper_middle_income,32.0,1.0,1987.0,16246228.0
99698,upper_middle_income,32.0,1.0,1988.0,16230643.0
99699,upper_middle_income,32.0,1.0,1989.0,16588838.0
99700,upper_middle_income,32.0,1.0,1990.0,16561581.0
